ET,N,adaptive,alpha,avg_accept,avg_samples,avg_stop,beta,false_discoveries,fdp,min_AB,n_discoveries,n_tests,nrep,power,prior,s,step,steps,target,test,timestamp,true_discoveries,true_effects,type_one_error
5000,4000,0.0,0.05,1880.9782608695652,20.30447474217794,19.70584841130516,0.01,9,0.04891304347826087,200,184,572100,100,0.051470588235294115,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.33,,10.0,H/AB,bayesian,1525214010.0,175,3400,1.582556708282047e-05
5000,4000,0.0,0.05,1284.7296367300792,465.3981296976053,402.6686538179273,0.1,2276,0.05594061839453374,200,40686,572100,100,0.4170466883821933,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.28,,10.0,H/AB,bayesian,1525214010.0,38410,92100,0.004741666666666667
5000,1000,,0.05,1000.0,1000.0,1000.0,0.2,0,0.0,200,1,114420,20,0.008333333333333333,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.35,,,H/AB,fixed,1525043405.0,1,120,0.0
5000,500,,0.05,500.0,500.0,500.0,,97,0.028732227488151657,200,3376,286050,50,0.07120521172638436,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.28,,,H/AB,fixed,,3279,46050,0.00040416666666666666
5000,2000,,0.05,1082.7248840803709,1986.5142440132845,2000.0,0.2,431,0.05124242063963857,200,8411,572100,100,0.29776119402985074,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.3,,,H/AB,fixed-early,1525074522.0,7980,26800,0.0007903906106730241
5000,5000,0.0,0.05,0.0,1.0,1.0,0.1,0,0.0,200,0,572100,100,0.0,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.33,,1.0,H/AB,bayesian,1525215230.0,0,3400,0.0
5000,4000,0.0,0.05,1451.4547170147234,1443.7143156790771,1442.8716243063511,0.01,3091,0.05503035482205487,200,56169,572100,100,0.5763083604777416,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.28,,10.0,H/AB,bayesian,1525214010.0,53078,92100,0.006439583333333334
5000,1000,,0.05,698.6915715863084,773.2474042999476,773.9623517204138,0.2,10,0.001840264998159735,200,5434,572100,100,0.058892508143322475,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.28,,,H/AB,msprt,1525044297.0,5424,92100,2.0833333333333333e-05
5000,1000,,0.05,732.9537037037037,999.7479374235273,1000.0,0.2,3,0.027777777777777776,200,108,114420,20,0.08898305084745763,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.32,,,H/AB,fixed-early,1525046351.0,105,1180,2.6492405510420347e-05
5000,1000,,0.05,1000.0,1000.0,1000.0,,355,0.018227562127746972,200,19476,286050,50,0.24467050543825974,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.27,,,H/AB,fixed,,19121,78150,0.0017075517075517076
5000,500,,0.05,393.09655172413795,499.94581017304665,500.0,0.2,5,0.017241379310344827,200,290,572100,100,0.02035714285714286,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.31,,,H/AB,fixed-early,1525047876.0,285,14000,8.958967926894822e-06
5000,2000,,0.05,2000.0,2000.0,2000.0,,5,0.008038585209003215,200,622,286050,50,0.20915254237288136,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.32,,,H/AB,fixed,,617,2950,1.7661603673613565e-05
5000,2000,,0.05,2000.0,2000.0,2000.0,0.2,6,0.009983361064891847,200,601,114420,20,0.2125,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.31,,,H/AB,fixed,1525043432.0,595,2800,5.375380756136893e-05
5000,4000,0.0,0.05,1692.6628352490422,309.1543960846006,296.4146380186283,0.01,242,0.04636015325670498,200,5220,572100,100,0.3555714285714286,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.31,,10.0,H/AB,bayesian,1525214010.0,4978,14000,0.00043361404766170935
5000,2000,,0.05,2000.0,2000.0,2000.0,0.2,28,0.009405441719852201,200,2977,572100,100,0.21064285714285713,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.31,,,H/AB,fixed,1525044648.0,2949,14000,5.0170220390611e-05
5000,5000,0.0,0.05,0.0,1.0,1.0,0.1,0,0.0,200,0,572100,100,0.0,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.3,,1.0,H/AB,bayesian,1525214082.0,0,26800,0.0
5000,200,,0.05,200.0,200.0,200.0,,325,0.022566310234689628,200,14402,286050,50,0.08787141073657928,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.25,,,H/AB,fixed,,14077,160200,0.002582439411998411
5000,5000,,0.05,189.7400765665928,10.060760356581017,6.888260574128295,0.2,398,0.04009671569615152,200,9926,572100,100,0.029737827715355804,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.25,,,H/AB,optimal,1525044308.0,9528,320400,0.0015812475168851807
5000,2000,,0.05,661.5328272003748,1470.576691137913,2000.0,0.2,8130,0.035927191094652464,200,226291,572100,100,0.6809019975031211,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.25,,,H/AB,fixed-early,1525074522.0,218161,320400,0.03230035756853397
5000,5000,,0.05,843.1264822134387,10.369725572452369,8.524293359727416,0.2,13,0.05138339920948617,200,253,114420,20,0.023668639053254437,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.29,,,H/AB,optimal,1525043503.0,240,10140,0.00012466436517069427
5000,1000,,0.05,503.39049144188175,916.5234224785877,1000.0,,1934,0.040222115924547136,200,48083,286050,50,0.3925903870693322,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.26,5.0,,H/AB,fixed-early,,46149,117550,0.011477744807121661
2000,5000,,0.05,1410.625,8.50923789547282,7.920793550869094,0.2,1,0.020833333333333332,200,48,114420,20,0.03983050847457627,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.32,,,H/AB,heuristic,1525043379.0,47,1180,8.830801836806782e-06
5000,2000,,0.05,883.9213811283695,1849.0318825380177,2000.0,,1666,0.04305688367404957,200,38693,286050,50,0.47379398592450417,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.27,5.0,,H/AB,fixed-early,,37027,78150,0.008013468013468014
5000,2000,,0.05,1325.7083333333333,1999.2928246809997,2000.0,0.2,1,0.008333333333333333,200,120,114420,20,0.175,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.33,,,H/AB,fixed-early,1525050332.0,119,680,8.791981712678038e-06
5000,1000,,0.05,736.2762645914397,999.7630589057857,1000.0,0.2,18,0.03501945525291829,200,514,572100,100,0.0840677966101695,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.32,,,H/AB,fixed-early,1525056872.0,496,5900,3.1790886612504414e-05
5000,500,,0.05,369.95017182130584,499.33849851424577,500.0,0.2,35,0.06013745704467354,200,582,114420,20,0.05394477317554241,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.29,,,H/AB,fixed-early,1525044490.0,547,10140,0.0003356348293057154
5000,2000,,0.05,1425.66,1999.8494126900891,2000.0,0.2,6,0.04,200,150,572100,100,0.09,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.34,,,H/AB,fixed-early,1525074522.0,144,1600,1.0517090271691499e-05
5000,200,,0.05,162.79850746268656,199.96514595350465,200.0,,10,0.03731343283582089,200,268,286050,50,0.005602605863192183,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.28,5.0,,H/AB,fixed-early,,258,46050,4.1666666666666665e-05
2000,5000,,0.05,685.2320468978994,32.77869253626988,20.893524245147855,0.2,125,0.06106497313141182,200,2047,114420,20,0.06148432501599488,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.27,,,H/AB,heuristic,1525043379.0,1922,31260,0.0015031265031265032
5000,1000,,0.05,1000.0,1000.0,1000.0,0.2,0,0.0,200,15,572100,100,0.009375,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.34,,,H/AB,fixed,1525044518.0,15,1600,0.0
5000,1000,,0.05,915.3846153846154,394.8151896521587,394.803360328062,0.2,0,0.0,200,13,572100,100,0.0022033898305084745,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.32,,,H/AB,msprt,1525044298.0,13,5900,0.0
5000,4000,0.0,0.05,1310.7372525724797,1799.4625240342598,1908.5225538028674,0.01,5353,0.051286718914672236,200,104374,572100,100,0.633531669865643,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.27,,10.0,H/AB,bayesian,1525214009.0,99021,156300,0.012873977873977874
5000,5000,0.0,0.05,0.0,1.0,1.0,0.2,0,0.0,200,0,572100,100,0.0,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.3,,1.0,H/AB,bayesian,1525214081.0,0,26800,0.0
5000,5000,,0.05,1389.1538461538462,9.442630658975704,8.344451538979612,0.2,12,0.026373626373626374,200,455,572100,100,0.031642857142857146,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.31,,,H/AB,optimal,1525044308.0,443,14000,2.150152302454757e-05
5000,4000,0.0,0.05,1026.923076923077,10.11150148575424,10.088395646116762,0.1,0,0.0,200,13,572100,100,0.0009285714285714286,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.31,,10.0,H/AB,bayesian,1525214010.0,13,14000,0.0
5000,5000,,0.05,1206.084656084656,10.614805104002796,8.63684989188574,0.2,7,0.037037037037037035,200,189,114420,20,0.03395522388059701,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.3,,,H/AB,optimal,1525043503.0,182,5360,6.418485237483954e-05
5000,1000,,0.05,1000.0,1000.0,1000.0,0.2,60,0.019569471624266144,200,3066,572100,100,0.11216417910447761,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.3,,,H/AB,fixed,1525044518.0,3006,26800,0.00011003117549972492
5000,5000,0.0,0.05,0.0,1.0,1.0,0.2,0,0.0,200,0,572100,100,0.0,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.33,,1.0,H/AB,bayesian,1525214082.0,0,3400,0.0
5000,200,,0.05,0.0,200.0,200.0,,0,0.0,200,0,286050,50,0.0,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.32,,,H/AB,fixed,,0,2950,0.0
2000,5000,,0.05,1512.0111111111112,6.794042999475616,6.557212286498488,0.2,4,0.044444444444444446,200,90,572100,100,0.025294117647058825,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.33,,,H/AB,heuristic,1525044346.0,86,3400,7.03358537014243e-06
5000,1000,,0.05,1000.0,1000.0,1000.0,,0,0.0,200,2,286050,50,0.006666666666666667,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.35,,,H/AB,fixed,,2,300,0.0
5000,500,,0.05,351.19210141394444,497.86607236497116,500.0,,171,0.0416869819600195,200,4102,286050,50,0.08536373507057546,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.28,5.0,,H/AB,fixed-early,,3931,46050,0.0007125
5000,4000,1.0,0.05,2441.9736842105262,48.82968012585212,48.51172328433772,-1.0,0,0.0,200,76,572100,100,0.12666666666666668,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.35,,10.0,H/AB,bayesian,1525214008.0,76,600,0.0
5000,2000,,0.05,1584.3396226415093,509.8775563712638,509.5788551616338,0.2,0,0.0,200,159,572100,100,0.02694915254237288,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.32,,,H/AB,msprt,1525046295.0,159,5900,0.0
5000,500,,0.05,500.0,500.0,500.0,0.2,24,0.017686072218128224,200,1357,114420,20,0.07236699239956569,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.28,,,H/AB,fixed,1525043379.0,1333,18420,0.00025
5000,500,,0.05,500.0,500.0,500.0,,99,0.028695652173913042,200,3450,286050,50,0.07276872964169381,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.28,,,H/AB,fixed,,3351,46050,0.0004125
5000,500,,0.05,500.0,500.0,500.0,,0,0.0,200,1,286050,50,0.00125,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.34,,,H/AB,fixed,,1,800,0.0
5000,4000,0.0,0.05,1468.4965635738831,131.90096137038978,118.16396482305574,0.05,259,0.04450171821305842,200,5820,572100,100,0.2075,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.3,,10.0,H/AB,bayesian,1525214010.0,5561,26800,0.00047496790757381257
5000,1000,,0.05,0.0,261.46215696556544,261.46215696556544,0.2,0,0.0,200,0,572100,100,0.0,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.34,,,H/AB,msprt,1525044298.0,0,1600,0.0
5000,500,,0.05,383.3333333333333,499.9975528753714,500.0,,0,0.0,200,6,286050,50,0.0035294117647058825,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.33,5.0,,H/AB,fixed-early,,6,1700,0.0
5000,1000,,0.05,1000.0,1000.0,1000.0,,0,0.0,200,58,286050,50,0.03411764705882353,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.33,,,H/AB,fixed,,58,1700,0.0
5000,2000,,0.05,2000.0,2000.0,2000.0,0.2,44,0.015427769985974754,200,2852,114420,20,0.27692307692307694,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.29,,,H/AB,fixed,1525043432.0,2808,10140,0.0004219409282700422
5000,2000,,0.05,2000.0,2000.0,2000.0,,16,0.010610079575596816,200,1508,286050,50,0.21314285714285713,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.31,,,H/AB,fixed,,1492,7000,5.733739473212686e-05
5000,200,,0.05,200.0,200.0,200.0,,0,0.0,200,11,286050,50,0.0008208955223880597,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.3,,,H/AB,fixed,,11,13400,0.0
5000,1000,,0.05,735.893271461717,678.5542212899843,678.3809101364714,0.2,0,0.0,200,1724,572100,100,0.034003944773175546,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.29,,,H/AB,msprt,1525044298.0,1724,50700,0.0
5000,2000,,0.05,1274.7833333333333,1999.2394161859816,2000.0,,7,0.023333333333333334,200,300,286050,50,0.1723529411764706,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.33,5.0,,H/AB,fixed-early,,293,1700,2.4617548795498505e-05
5000,4000,,0.05,2510.230769230769,882.3013459185457,876.7335788827502,0.2,0,0.0,200,390,114420,20,0.1392857142857143,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.31,,,H/AB,msprt,1525044659.0,390,2800,0.0
5000,200,,0.05,0.0,200.0,200.0,0.2,0,0.0,200,0,572100,100,0.0,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.32,,,H/AB,fixed-early,1525044246.0,0,5900,0.0
5000,5000,,0.05,438.6125786163522,11.45876595000874,8.47009900990099,0.2,49,0.061635220125786164,200,795,114420,20,0.02386436340371081,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.27,,,H/AB,optimal,1525043503.0,746,31260,0.0005892255892255892
5000,2000,,0.05,0.0,237.567697954903,237.567697954903,,0,0.0,200,0,286050,50,0.0,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.35,,,H/AB,msprt,,0,300,0.0
5000,2000,,0.05,1178.0663978107445,1279.5117287187554,1282.0352588792111,0.2,14,0.0010082097076191847,200,13886,572100,100,0.1506188925081433,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.28,,,H/AB,msprt,1525046295.0,13872,92100,2.9166666666666666e-05
5000,4000,0.0,0.05,1077.778174652784,1150.257472469848,1180.3845877843517,0.1,7845,0.04670226635472291,200,167979,572100,100,0.6811314334325819,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.26,,10.0,H/AB,bayesian,1525214010.0,160134,235100,0.02327893175074184
5000,2000,,0.05,1145.6548502335806,1994.5657018003847,2000.0,0.2,139,0.038197306952459466,200,3639,572100,100,0.25,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.31,,,H/AB,fixed-early,1525074522.0,3500,14000,0.00024905930836767605
5000,2000,,0.05,1459.138888888889,1999.9659657402551,2000.0,0.2,1,0.027777777777777776,200,36,572100,100,0.058333333333333334,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.35,,,H/AB,fixed-early,1525074521.0,35,600,1.7497812773403325e-06
2000,5000,,0.05,724.7088607594936,11.394018528229331,9.418562013601626,,40,0.05063291139240506,200,790,286050,50,0.029585798816568046,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.29,,,H/AB,heuristic,,750,25350,0.00015343306482546988
5000,5000,,0.05,193.47028948704926,9.9961370389792,6.7835323829934815,0.2,97,0.04926358557643474,200,1969,114420,20,0.029213483146067417,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.25,,,H/AB,optimal,1525043503.0,1872,64080,0.0019268970997218912
5000,5000,0.0,0.05,944.588080894211,1294.9419524558643,1607.4870603409786,0.1,12093,0.04483289154169833,200,269735,572100,100,0.8041260923845194,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.25,,1.0,H/AB,bayesian,1525214081.0,257642,320400,0.04804529201430274
5000,500,,0.05,0.0,500.0,500.0,,0,0.0,200,0,286050,50,0.0,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.35,,,H/AB,fixed,,0,300,0.0
5000,5000,,0.05,1129.9269521410579,10.05863135815417,8.502240480583085,0.2,36,0.04534005037783375,200,794,572100,100,0.02828358208955224,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.3,,,H/AB,optimal,1525044308.0,758,26800,6.601870529983495e-05
2000,5000,,0.05,2132.285714285714,5.013107848278273,4.987079023865001,0.2,0,0.0,200,7,572100,100,0.011666666666666667,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.35,,,H/AB,heuristic,1525044346.0,7,600,0.0
5000,200,,0.05,200.0,200.0,200.0,,169,0.03138347260909935,200,5385,286050,50,0.044372607401105914,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.26,,,H/AB,fixed,,5216,117550,0.0010029673590504452
2000,5000,,0.05,501.1145762711864,16.82002796713861,11.773511126810314,,175,0.059322033898305086,200,2950,286050,50,0.03550863723608445,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.27,,,H/AB,heuristic,,2775,78150,0.0008417508417508417
5000,200,,0.05,200.0,200.0,200.0,,5,0.07692307692307693,200,65,286050,50,0.002366863905325444,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.29,,,H/AB,fixed,,60,25350,1.9179133103183735e-05
5000,1000,,0.05,1000.0,1000.0,1000.0,0.2,13,0.010682004930156122,200,1217,572100,100,0.086,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.31,,,H/AB,fixed,1525044518.0,1204,14000,2.3293316609926538e-05
5000,5000,0.0,0.05,0.0,1.0,1.0,0.05,0,0.0,200,0,572100,100,0.0,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.34,,1.0,H/AB,bayesian,1525215230.0,0,1600,0.0
5000,1000,,0.05,1000.0,1000.0,1000.0,0.2,3,0.0072992700729927005,200,411,572100,100,0.06915254237288136,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.32,,,H/AB,fixed,1525044518.0,408,5900,5.298481102084069e-06
5000,1000,,0.05,1000.0,1000.0,1000.0,,29,0.01878238341968912,200,1544,286050,50,0.11305970149253732,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.3,,,H/AB,fixed,,1515,13400,0.00010636346964973409
5000,1000,,0.05,1000.0,1000.0,1000.0,0.2,215,0.014031194935717549,200,15323,114420,20,0.3213100808166738,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.26,,,H/AB,fixed,1525043405.0,15108,47020,0.0031899109792284867
5000,5000,,0.05,622.2547008547009,11.08381401852823,8.573739820275204,,53,0.0452991452991453,200,1170,286050,50,0.024256243213897938,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.28,,,H/AB,optimal,,1117,46050,0.00022083333333333333
5000,1000,,0.05,0.0,212.91277748645342,212.91277748645342,0.2,0,0.0,200,0,114420,20,0.0,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.35,,,H/AB,msprt,1525043482.0,0,120,0.0
5000,1000,,0.05,693.6807817589577,999.178115714036,1000.0,0.2,13,0.04234527687296417,200,307,114420,20,0.105,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.31,,,H/AB,fixed-early,1525046351.0,294,2800,0.00011646658304963268
5000,200,,0.05,0.0,200.0,200.0,0.2,0,0.0,200,0,572100,100,0.0,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.35,,,H/AB,fixed-early,1525044247.0,0,600,0.0
5000,500,,0.05,500.0,500.0,500.0,,4,0.00966183574879227,200,414,286050,50,0.030597014925373135,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.3,,,H/AB,fixed,,410,13400,1.4670823399963323e-05
5000,500,,0.05,500.0,500.0,500.0,0.2,21,0.028150134048257374,200,746,572100,100,0.027052238805970148,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.3,,,H/AB,fixed,1525044394.0,725,26800,3.8510911424903725e-05
5000,200,,0.05,200.0,200.0,200.0,0.2,1,0.03333333333333333,200,30,114420,20,0.0028599605522682445,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.29,,,H/AB,fixed,1525043353.0,29,10140,9.589566551591868e-06
5000,2000,,0.05,1475.0,510.20040202761754,509.9473730221173,0.2,0,0.0,200,30,114420,20,0.025423728813559324,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.32,,,H/AB,msprt,1525043898.0,30,1180,0.0
5000,1000,,0.05,1000.0,1000.0,1000.0,0.2,1519,0.010868631940469376,200,139760,572100,100,0.4314637952559301,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.25,,,H/AB,fixed,1525044517.0,138241,320400,0.006034962256654747
5000,2000,,0.05,2000.0,2000.0,2000.0,0.2,233,0.006294235236911773,200,37018,114420,20,0.5740480649188514,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.25,,,H/AB,fixed,1525043432.0,36785,64080,0.004628526023043305
5000,500,,0.05,500.0,500.0,500.0,0.2,0,0.0,200,45,114420,20,0.01607142857142857,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.31,,,H/AB,fixed,1525043379.0,45,2800,0.0
5000,5000,0.0,0.05,0.0,1.0,1.0,0.1,0,0.0,200,0,572100,100,0.0,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.31,,1.0,H/AB,bayesian,1525215229.0,0,14000,0.0
5000,4000,0.0,0.05,1275.7858451785448,1221.4567208529977,1209.8153010219785,0.05,5304,0.05253825962062305,200,100955,572100,100,0.6119705694177863,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.27,,10.0,H/AB,bayesian,1525214010.0,95651,156300,0.012756132756132757
5000,5000,0.0,0.05,1211.3366943273024,1575.3969410942143,1747.6886345200542,0.05,9213,0.05013195483607672,200,183775,572100,100,0.7425010633772863,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.26,,1.0,H/AB,bayesian,1525214080.0,174562,235100,0.027338278931750743
5000,4000,,0.05,2680.3582089552237,640.2510050690439,637.8589853525366,0.2,0,0.0,200,670,572100,100,0.1135593220338983,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.32,,,H/AB,msprt,1525050062.0,670,5900,0.0
5000,500,,0.05,0.0,500.0,500.0,,0,0.0,200,0,286050,50,0.0,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.34,,,H/AB,fixed,,0,800,0.0
5000,5000,0.0,0.05,1147.6268907466658,1178.8404754413564,1192.5285291854623,0.1,9034,0.05179986468045091,200,174402,572100,100,0.7033943002977456,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.26,,1.0,H/AB,bayesian,1525215229.0,165368,235100,0.026807121661721067
5000,5000,,0.05,3178.9565217391305,6.008945988463555,5.881379604493801,0.2,0,0.0,200,23,572100,100,0.03833333333333333,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.35,,,H/AB,optimal,1525044308.0,23,600,0.0
5000,5000,,0.05,1774.2380952380952,8.35758608634854,7.579403967487864,0.2,13,0.051587301587301584,200,252,572100,100,0.040508474576271186,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.32,,,H/AB,optimal,1525044308.0,239,5900,2.2960084775697632e-05
5000,2000,,0.05,1097.8536163910146,1987.223929382975,2000.0,,160,0.03949642063687978,200,4051,286050,50,0.2903731343283582,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.3,5.0,,H/AB,fixed-early,,3891,13400,0.0005868329359985329
5000,2000,,0.05,2000.0,2000.0,2000.0,,349,0.011294863911453444,200,30899,286050,50,0.3909149072296865,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.27,,,H/AB,fixed,,30550,78150,0.0016786916786916788
5000,200,,0.05,0.0,200.0,200.0,,0,0.0,200,0,286050,50,0.0,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.34,,,H/AB,fixed,,0,800,0.0
5000,1000,,0.05,498.20980713909483,913.4089582240867,1000.0,0.2,4069,0.04121591507637454,200,98724,572100,100,0.40261590812420245,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.26,,,H/AB,fixed-early,1525056872.0,94655,235100,0.012074183976261128
5000,200,,0.05,200.0,200.0,200.0,0.2,359,0.03376281388131289,200,10633,572100,100,0.043700552956188854,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.26,,,H/AB,fixed,1525044261.0,10274,235100,0.0010652818991097922
5000,4000,,0.05,3190.0,343.8681699003671,343.79354466556543,0.2,0,0.0,200,15,572100,100,0.009375,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.34,,,H/AB,msprt,1525050062.0,15,1600,0.0
5000,2000,,0.05,1173.1526178982547,1279.6090718405874,1282.1750337877147,0.2,7,0.0025993316004456,200,2693,114420,20,0.1458197611292074,"{'distribution': 'Beta', 'params': [56.871122947050054, 167.9297991125401]}",0.28,,,H/AB,msprt,1525043898.0,2686,18420,7.291666666666667e-05
