playerID,H,AB,Games,HR
gilmapi01,1,10,2,0
gilmogr01,269,941,258,2
gilmoji01,3,12,3,0
gilmole01,0,2,1,0
gilro01,9,44,10,0
gimench01,149,684,289,15
gimenhe01,19,88,37,2
gindlca01,35,151,65,5
gingbi01,0,2,1,0
gingrjo01,0,1,2,0
ginnti01,0,1,2,0
ginsbjo01,414,1716,695,20
ginteke01,236,971,325,38
gionfal01,154,580,228,2
giordto01,7,40,11,2
giovaed01,65,301,218,1
gipsoch01,76,321,373,0
girarjo01,1100,4127,1277,36
giulito01,157,674,243,0
gladdda01,1215,4501,1197,74
gladdji01,1,11,4,0
gladmbu01,56,380,101,2
gladuro01,16,66,21,1
glanvdo01,1100,3964,1115,59
glassto01,0,2,2,0
glaustr01,1375,5410,1537,320
glavimi01,1,7,6,0
glavito01,259,1008,389,24
gleasbi01,907,3395,798,7
gleasbi02,0,2,1,0
gleasbi03,26,118,40,0
gleasha01,206,944,274,3
gleasja01,384,1425,343,9
gleasro01,1,1,8,0
gleesji01,336,1277,392,16
gleicfr01,6,45,29,0
glenabo01,88,311,82,4
glennbr01,1,15,6,0
glenned01,106,525,137,1
glenned02,1,15,5,0
glennha01,5,16,6,0
glennjo01,366,1371,315,1
glennjo02,181,718,248,5
glennjo03,8,31,32,0
gloadro01,470,1673,795,34
glockno01,0,12,7,0
glossal01,199,952,309,15
glynnbi01,170,684,310,10
gochnjo01,170,908,264,0
godarjo01,3,14,5,0
godbyda01,2,13,13,0
goddajo01,7,35,12,0
godwijo01,50,236,81,0
godwity01,0,3,3,0
goebbja01,22,101,51,1
goebeed01,16,59,37,1
goeckbi01,37,141,37,0
goeddty01,41,213,92,4
goetzge01,0,4,1,0
goffje01,46,214,90,7
goggich01,29,99,72,0
goinsry01,192,859,306,11
goldmjo01,87,389,148,1
goldsgo01,123,510,217,6
goldslo01,1,10,11,0
goldspa01,844,2824,779,140
goldswa01,34,184,42,0
goldswa02,65,267,73,0
goldypu01,18,78,29,3
goletst01,3,5,5,0
goliami01,186,825,249,20
golsogr01,8,41,40,0
golviwa01,0,2,2,0
gomesjo01,835,3456,1203,162
gomesya01,367,1490,435,57
gomezal01,41,158,89,1
gomezca01,1003,3910,1204,116
gomezch01,142,627,200,0
gomezch02,1206,4604,1515,60
gomezhe01,28,153,83,1
gomezle02,466,1916,611,79
gomezlu01,263,1251,609,0
gomezma01,28,102,37,2
gomezpr01,2,7,8,0
gomezra01,5,30,14,0
gondeje01,220,876,395,26
gonzaad01,1954,6739,1804,308
gonzaal01,1209,4977,1396,137
gonzaal02,1418,5776,1609,157
gonzaal03,227,950,426,4
gonzaan01,41,225,91,3
gonzaca01,1152,3955,1064,201
gonzada01,5,25,9,0
gonzade01,54,262,98,4
gonzaed02,122,478,193,11
gonzaer01,5,16,21,0
gonzaeu01,2,5,3,0
gonzafe01,244,1038,404,17
gonzajo02,144,676,461,9
gonzaju02,228,969,370,4
gonzaju03,1936,6556,1689,434
gonzala01,1,2,2,0
gonzalu01,2591,9157,2591,354
gonzalu02,248,875,291,23
gonzama01,391,1522,516,37
gonzami01,717,2829,1042,13
gonzami04,2,9,5,0
gonzaor01,39,164,79,0
gonzape01,264,1084,407,8
gonzara01,81,348,168,5
gonzare01,368,1539,705,19
gonzato01,1485,5195,1559,103
gonzawi01,200,836,295,17
goochch01,16,57,39,0
goochjo01,662,2363,805,7
goochle01,18,61,19,1
goodebi01,5,31,10,0
goodfmi01,66,273,69,0
goodge01,18,119,34,0
goodmbi01,1691,5644,1623,19
goodmiv01,1104,3928,1107,95
goodmja01,75,293,70,1
goodra01,0,3,2,0
goodsed01,329,1266,515,30
goodwbr01,12,42,22,0
goodwcu01,251,1014,431,3
goodwda01,150,636,252,13
goodwpe01,142,603,193,1
goodwto01,1029,3846,1288,24
goolsra01,0,4,3,0
goossgr01,111,460,193,13
gorbogl01,66,277,117,4
gordoal01,1238,4690,1264,151
gordode01,627,2170,553,9
gordojo01,1530,5707,1566,253
gordoke01,1,6,3,0
gordomi01,2,28,12,0
gordosi01,1415,4992,1475,202
gorecre01,5,25,31,0
gorege01,1612,5357,1310,46
gorete01,0,7,37,0
gorinbo01,23,118,54,3
gormahe01,0,1,1,0
gormaho01,4,20,14,0
gormaja01,8,62,17,0
gormato04,34,106,25,0
gormljo01,0,4,1,0
gorneni01,0,4,2,0
goryljo01,134,595,276,16
gosean01,271,1128,372,12
gosewtu01,78,392,126,5
gosgeji01,411,1815,705,30
gosligo01,2735,8656,2287,248
gossedi01,20,126,49,0
gosseph01,130,460,216,6
gossho01,113,522,222,11
gotayju01,257,988,389,6
gotayru01,185,726,316,12
goulate01,1,2,1,0
gouldch01,248,963,221,2
goulini01,3,12,14,0
gourryu01,34,130,36,3
gouzzcl01,0,1,1,0
gowdyha01,738,2735,1050,21
gowella01,1,1,2,0
grababi01,274,1161,466,28
grabero01,1,8,4,0
graboja01,59,301,190,11
grabojo01,206,816,296,3
graceea01,493,1877,627,31
gracejo01,442,1561,484,20
gracema01,2445,8065,2245,173
gracemi01,0,3,5,0
gradyjo01,11,36,9,0
gradymi01,881,3000,918,34
grafffr01,2,5,4,0
graffjo01,1,5,2,0
grafflo01,2,5,1,0
graffmi01,28,156,61,0
graffto01,746,2810,981,58
grahaba01,3,18,4,0
grahabe01,46,172,42,0
grahabe02,3,26,8,0
grahach01,21,90,30,1
grahada01,99,412,143,17
grahaja01,179,775,239,38
grahale01,0,6,5,0
grahape01,265,999,373,1
graharo01,16,85,41,0
grahask02,14,57,21,0
grahati01,14,61,25,0
grahaty01,0,2,10,0
grahawa01,7,55,30,0
grammal01,512,2073,913,12
grandcu01,1564,6127,1649,293
grandya01,333,1402,457,67
graneja01,1178,4705,1400,18
granted01,844,3385,990,5
grantge01,1508,4989,1444,105
grantji01,0,1,2,0
grantji02,87,354,146,5
grantto01,3,20,16,0
grasmlo01,1,1,2,0
grassmi01,216,957,322,5
grateju01,4,14,9,0
graulle01,8,26,7,0
gravefr01,21,138,43,0
gravejo01,0,5,2,0
gravesi01,5,20,7,0
graydi01,73,305,124,12
grayga01,150,625,211,24
grayji01,7,23,6,1
graylo01,22,106,58,1
graymi01,0,6,2,0
graype01,51,234,77,0
grayst01,5,20,6,0
greasbi01,0,1,3,0
grebecr01,518,1988,752,19
greenad01,0,1,1,0
greenal01,8,59,29,3
greenan01,46,230,140,2
greenbi01,490,2170,574,8
greench02,13,75,55,0
greenda01,1021,3484,923,29
greenda03,374,1398,489,31
greendi01,960,4007,1288,80
greenga01,40,180,106,0
greenge01,307,1151,408,46
greengr01,82,327,127,4
greenha01,1628,5193,1394,331
greenji01,5,36,10,0
greenji02,482,1793,504,69
greenjo01,0,3,1,0
greenjo02,0,1,1,0
greenkh01,628,2567,736,90
greenle01,788,2956,1136,47
greenmi01,1400,4623,1269,130
greenni01,254,1078,418,17
greenpa01,15,81,24,0
greenpu01,196,796,344,13
greenri01,0,2,1,0
greensc01,36,168,117,0
greensh01,2003,7082,1951,328
greenta01,29,140,78,3
greento02,397,1573,536,71
greenty02,151,675,288,17
greenwi01,446,1902,655,86
greerbr01,0,4,5,0
greered01,183,851,232,3
greerru01,1166,3829,1027,119
greggto01,214,880,446,20
gregodi01,451,1734,499,42
gregoho01,0,2,3,0
gregoto01,3,19,12,0
gremmed01,356,1420,383,7
grempbu01,65,291,113,3
greybi01,250,1033,292,1
greyre01,1,3,1,0
grichbo01,1833,6890,2008,224
grichra01,223,879,282,44
griesti01,1,3,5,0
grievbe01,864,3215,976,118
grievto01,474,1907,670,65
griffal01,1688,6780,1962,24
griffbe01,174,581,191,4
griffde01,77,296,124,5
griffdo01,524,2136,632,7
griffiv01,164,638,185,0
griffjo01,7,23,13,2
griffke01,2143,7229,2097,152
griffke02,2781,9801,2671,630
griffmi01,1753,5914,1511,42
griffpu01,6,29,23,1
griffsa01,173,630,166,5
griffth01,9,41,11,0
griffto01,1383,4947,1401,52
griggar01,379,1370,442,5
grigsde01,179,620,199,3
grimeed01,31,125,74,0
grimejo01,2,7,3,0
grimeos01,469,1832,602,18
grimera01,505,1537,433,27
grimero01,9,57,26,0
grimjo01,705,2638,706,16
grimmch01,2299,7917,2166,79
grimsmy01,229,894,259,4
grissma02,2251,8275,2165,227
groatdi01,2138,7484,1929,39
grohhe01,1774,6074,1676,26
grohle01,0,4,2,0
groskho01,48,184,72,0
grossem01,291,987,248,7
grossga01,349,1461,657,40
grossge01,3,26,7,0
grossgr01,1073,3745,1809,7
grossro01,253,998,289,22
grosstu01,3,32,9,0
grosswa01,727,3125,1106,121
groteje01,1092,4339,1421,39
groteje02,23,101,87,4
grother01,0,6,3,0
grothjo01,1064,3808,1248,60
grovech01,0,3,2,0
grovero01,156,690,207,0
grubbjo01,1153,4154,1424,99
grubbto01,0,1,1,0
grubefr01,274,1125,394,1
grubeke01,818,3159,939,117
grudzma01,2040,7052,1802,90
grysksi01,23,70,25,0
gubancr01,13,47,18,1
guerral01,52,232,117,11
guerrju01,25,125,79,1
guerrma01,578,2251,697,7
guerrmi01,382,1581,565,9
guerrpe01,1618,5392,1536,215
guerrvl01,2590,8155,2147,449
guerrwi01,473,1678,678,11
guevagi01,6,29,26,0
guielaa01,239,970,307,35
guillca01,1331,4673,1305,124
guilljo01,1591,5888,1650,214
guilloz01,1764,6686,1993,28
guindbo01,1,8,5,0
guinebe01,1,12,3,0
guintbe01,0,7,5,0
guisele01,1,3,2,0
guistlo01,88,449,156,0
gulanmi01,0,15,11,0
guldebr01,87,435,182,5
gulleto01,12,58,26,0
gulligl01,39,192,73,1
gullite01,151,612,196,9
gunklfr01,0,3,1,0
gunnihy01,1,9,4,0
gunnito01,110,537,146,2
gunsojo01,174,826,229,0
guster01,0,12,3,0
gustifr01,1214,4582,1261,38
guthbu01,0,3,3,0
guthch01,1,4,1,0
gutiece01,128,545,223,0
gutiefr01,765,2976,919,96
gutieja01,227,957,356,4
gutieri01,967,3632,1119,38
guttedo01,1075,4202,1151,39
guyerbr01,244,932,344,23
guzmacr01,1459,5382,1406,62
guzmaed01,63,276,127,4
guzmafr01,20,95,47,1
guzmaje01,249,1007,403,25
guzmajo03,13,56,24,0
gwosddo01,15,104,69,1
gwynnch01,263,1007,599,17
gwynnto01,3141,9288,2440,135
gwynnto02,381,1600,685,7
gyorkje01,406,1707,492,79
gyseldi01,43,191,82,0
haadya01,2,29,18,0
haasbe01,644,2440,720,22
haased01,17,70,55,1
haasmu01,1257,4303,1168,43
haberem01,7,47,16,0
hachir01,11,51,16,0
hackeme01,203,939,256,8
hackeri01,4,33,16,0
hackewa01,124,540,138,1
hackst01,2193,7278,1938,57
hadleke01,88,363,171,14
haeffbi01,35,180,59,0
hafeybu01,78,366,121,10
hafeych01,1466,4625,1283,164
hafeyto01,67,270,78,6
haffole01,2,9,3,0
hafnefr01,0,6,2,0
hafnetr01,1107,4058,1183,213
haguebi01,303,1276,301,2
haguejo01,286,1195,430,40
haguema01,19,84,43,0
hahndi01,0,3,1,0
hahndo01,235,997,454,7
hahned01,484,2045,553,1
haighed01,1,4,1,0
hainehi01,4,25,28,0
hairsje01,438,1699,859,30
hairsje02,1126,4387,1442,70
hairsjo01,1,4,3,0
hairssa01,2,5,4,0
hairssc01,589,2431,923,106
haislji01,0,1,1,0
hajduch01,0,1,1,0
hajekda01,3,12,13,0
halasge01,2,22,12,0
halbred01,0,4,1,0
haldejo01,0,4,1,0
halebo01,171,626,376,2
halech01,159,575,333,7
halege01,18,103,60,0
halejo01,137,681,359,14
haleod01,1071,3701,1062,73
halesa01,880,2915,883,30
haleyfr01,0,7,2,0
haleyra01,53,214,81,0
hallajo01,1,5,3,0
hallal01,80,314,70,0
hallal02,202,805,370,5
hallbi01,0,1,3,0
hallbi02,33,126,57,1
hallbi03,827,3334,1054,125
hallbo01,75,369,103,2
hallch01,1,12,3,0
halleto01,1011,3935,1294,134
hallge01,538,1671,365,13
hallhe01,0,1,3,0
hallied01,54,255,81,0
halliji01,218,760,170,5
hallijo01,206,737,190,10
halline01,0,1,1,0
hallir01,496,1904,508,0
hallji01,20,69,16,0
hallji02,724,2848,963,121
halljo02,15,47,26,1
hallmbi01,1634,6012,1503,21
hallmbi02,269,1147,319,3
hallme01,1171,4237,1276,134
hallru01,37,147,40,0
hallsch01,0,4,1,0
hallto02,616,2350,686,46
halmagr01,24,116,44,2
halpiji01,38,230,63,0
haltal01,204,854,257,6
haltesh01,468,1899,683,45
haltose01,24,101,42,4
hambuch01,132,485,133,3
hambyji01,10,55,22,0
hamelbo01,313,1272,497,67
hamilbi01,2158,6268,1591,40
hamilbi02,348,1405,398,13
hamilda02,1333,4577,1328,51
hamilje01,282,1205,416,24
hamiljo03,1134,3909,1027,200
hamilma01,12,61,47,0
hamilto01,13,66,67,0
hamlike01,323,1340,468,11
hammoja01,22,99,45,0
hammoje01,824,3032,957,110
hammoro01,122,481,182,12
hammost01,29,126,46,1
hamnega01,20,101,32,0
hamptik01,28,135,113,4
hamra01,28,113,25,0
hamribe01,1,9,10,0
hamrira01,92,452,118,1
hancofr01,7,52,39,0
hancoga01,141,570,273,12
handimi01,1,15,5,0
handlge01,86,341,125,0
handlle01,902,3356,968,15
hanebha01,71,317,177,6
haneyfr01,544,1977,622,8
haneyla01,198,919,480,12
haneyto01,50,205,101,3
hanfoch01,217,776,232,12
hanigmi01,25,109,34,5
hanigry01,465,1858,647,28
hankija01,38,207,86,4
hanleji01,0,1,1,0
hanlobi01,2,21,8,0
hanlone01,1317,5074,1267,30
hannaja01,381,1650,614,29
hannajo01,18,143,45,0
hannatr01,173,736,244,5
hannija01,94,439,158,3
hannipa01,5,20,10,0
hansebo01,36,149,82,2
hanseda01,466,1793,1230,35
hanseje01,45,176,87,4
hansero02,1007,4311,1384,106
hansffc01,0,3,1,0
hanskdo01,5,22,11,0
hansoal01,7,31,27,0
hansoha01,0,2,1,0
hansool01,0,3,2,0
happejo01,19,86,32,0
harbibi01,373,1510,378,2
hardesc01,16,72,22,0
hardgpa01,0,2,2,0
hardibu01,1,7,3,0
hardilo01,67,300,81,3
hardilo02,1,3,1,0
hardtja01,31,134,67,2
hardyca01,251,1117,433,17
hardyja01,10,55,23,0
hardyjj01,1433,5551,1488,184
haresh01,19,109,64,0
hargrbu01,786,2533,852,29
hargrch01,321,1188,423,4
hargrmi01,1614,5564,1666,80
hargrpi01,445,1601,650,39
harknti01,132,562,259,14
harledi01,755,2879,740,10
harlola01,271,1094,449,12
harmabr01,1,10,6,0
harmoch01,141,592,289,7
harmote01,262,1125,545,4
harpebi01,0,3,2,0
harpebr01,931,3151,1001,63
harpebr02,12,41,18,2
harpebr03,651,2336,657,121
harpege02,1030,3398,1073,91
harpeja02,0,2,3,0
harpete01,371,1467,540,36
harpeto01,1609,6269,1810,146
harrato01,1954,7402,2155,195
harrebi01,79,342,173,8
harrebu01,1120,4744,1533,7
harrejo01,3,6,2,0
harreke01,703,2941,900,131
harresl01,0,1,1,0
harrian01,1,2,1,0
harrian02,0,1,1,0
harribe01,0,2,1,0
harribi03,1,2,1,0
harribi04,22,101,43,0
harribr01,434,1694,529,33
harribu01,1297,4736,1263,9
harrica01,0,1,6,0
harrich01,19,68,30,0
harrich02,241,1012,328,17
harrida01,406,1447,542,32
harrido01,24,117,82,2
harrifr01,25,95,24,0
harriga01,320,1331,437,51
harrije01,151,666,189,3
harrijo01,57,263,72,3
harrijo03,963,3035,970,47
harrijo04,31,120,56,5
harrijo05,555,1957,617,28
harrile01,1055,3924,1903,37
harrine01,211,814,262,16
harriri01,2,4,1,0
harrisp01,94,377,164,3
harrivi01,349,1610,579,13
harriwi01,580,2441,1046,39
harshsa01,43,181,61,0
hartbi03,56,270,95,3
hartbo01,84,309,88,4
hartbu01,64,206,58,0
hartco01,1009,3729,1048,162
hartfbr01,4,22,8,0
harthu01,27,127,57,0
hartja01,4,15,10,0
hartjch01,5,16,9,0
hartji01,1052,3783,1125,170
hartlch01,0,4,1,0
hartlgr01,353,1319,569,3
hartmfr01,622,2236,580,10
hartmi01,1,4,5,0
hartmi02,17,105,47,4
hartmjc01,44,238,90,0
hartnga01,1912,6432,1990,236
hartnpa01,10,53,14,0
hartsgr01,1,2,3,0
hartsro01,266,976,265,13
hartsto01,1336,4848,1356,31
hartto01,3,24,8,0
hartzro01,1146,4548,1290,12
harveke01,273,998,271,27
harvelu01,30,136,40,0
hasbrzi01,1,9,11,0
haselbi01,416,1606,589,47
hasendo01,3,30,11,0
haslimi01,265,974,318,9
hasnepe01,1,7,2,0
hassaal01,1,8,3,0
hassabi01,305,1054,256,7
hassebu01,1026,3517,929,12
hassero01,914,3440,1192,71
hassljo01,11,46,37,0
hassoge01,49,167,47,4
hastisc01,371,1328,294,0
hatchbi01,1146,4339,1233,54
hatchch01,1,15,8,0
hatchmi01,946,3377,1130,38
hatfifr01,493,2039,722,25
hatfijo01,282,1011,206,3
hattesc01,1153,4226,1314,106
hattijo01,8,24,13,0
hattogr01,1068,4206,1312,91
haugear01,1,18,15,0
haughch01,0,3,1,0
hausear01,349,1468,433,6
hausejo01,580,2041,629,80
hausmge01,304,1136,301,3
hautzch01,30,107,26,0
hawesbi01,128,504,117,4
hawesro01,1,6,3,0
hawketh01,94,401,102,0
hawksch01,124,393,146,7
hawlesc01,0,3,1,0
haworho01,1,7,7,0
hawpebr01,806,2934,910,124
haydeja01,145,578,147,1
hayesbi01,2,9,4,0
hayesbr01,89,434,189,13
hayesch01,1379,5262,1547,144
hayesfr01,1164,4493,1364,119
hayesja01,267,1148,300,10
hayesja02,1069,4040,1091,20
hayesmi01,3,21,5,0
hayesvo01,1402,5249,1495,143
haynefr01,0,2,1,0
haynena01,22,89,60,0
haywora01,546,2062,699,5
haywore01,91,430,146,1
hazelje01,47,200,114,12
hazewdr01,0,5,6,0
hazlebo01,81,261,110,9
hazledo01,3,23,7,0
headje01,3,24,10,0
headlch01,1191,4524,1262,118
healyfr01,13,54,42,0
healyfr02,332,1326,470,20
healyry01,82,269,72,13
healyth01,23,100,29,0
hearned01,0,2,2,0
hearned02,45,171,62,4
hearnhu01,83,293,94,0
hearrje01,6,30,16,0
heathbi01,47,199,112,0
heathcl01,1222,4443,1415,42
heathje01,1447,4937,1383,194
heathke01,0,1,1,0
heathmi01,34,160,46,0
heathmi02,1061,4212,1325,86
heathsl01,10,25,17,2
heathto01,76,330,134,3
hebneri01,1694,6144,1908,203
hechaad01,555,2183,620,14
hechimi01,2,16,13,0
hedgeau01,26,161,64,3
heepda01,503,1961,883,30
heffebe01,1,11,8,0
heffndo01,610,2526,743,6
heganji01,1087,4772,1666,92
heganmi01,504,2080,966,53
heideja01,231,1093,426,9
heidrem01,914,3047,757,16
heifefr01,14,50,11,0
heilech01,2,15,5,0
heilmha01,2660,7787,2148,183
heimva01,9,45,13,0
heinebu01,0,2,1,0
heintch01,19,82,34,0
heintto01,34,140,90,3
heinzja01,0,5,1,0
heisebo01,283,1144,499,1
heisech01,368,1520,659,61
heiseri01,0,1,3,0
heisero01,0,2,3,0
heistal01,126,495,177,8
heitmhe01,87,321,95,0
heldwo01,963,4019,1390,179
helfaer01,18,105,53,0
helfha01,36,196,78,6
helfrty01,25,104,43,0
helli01,1,4,1,0
hellmto01,0,3,1,0
helmbho01,0,3,1,0
helmsto01,1342,4997,1435,34
helmswe01,694,2711,1212,75
heltoto01,2519,7962,2247,369
heltzhe01,17,108,40,0
hemined01,31,138,43,0
hemonsc01,132,607,294,12
hempdu01,25,117,31,0
hemphbr01,3,21,12,0
hemphch01,1230,4541,1242,22
hemphfr01,3,43,14,0
hemslro01,1321,5047,1593,31
hemusso01,736,2694,961,51
hendebe01,0,1,3,0
hendebi01,1,2,3,0
hendeda01,1324,5130,1538,197
hendeke01,1168,4553,1444,122
henderi01,3055,10961,3081,297
hendest01,976,3484,1085,68
hendrel01,415,1888,711,62
hendrge01,1980,7129,2048,267
hendrha01,896,2910,922,48
hendrja01,30,145,42,0
hendrti01,356,1291,416,6
hengeda01,31,167,69,4
henglmo01,24,133,35,0
heniola01,0,1,1,0
henlebo01,35,115,41,3
henlega01,9,30,14,1
henlibu01,611,2101,740,40
hennele01,3,22,14,0
hennira01,0,2,3,0
henribo01,2,16,48,0
henrifr01,19,90,36,0
henriol01,131,487,321,1
henrito01,1297,4603,1284,183
henryge01,23,83,21,0
henryjo02,397,1920,688,2
henryro01,9,69,42,2
henrysn01,14,75,29,0
hensodr01,1,9,8,0
herbefr01,1,6,2,0
heredgu01,23,92,45,1
heredub01,0,2,2,0
hermaal01,22,94,32,0
hermaba01,1818,5603,1552,181
hermabi01,2345,7707,1922,47
hermach01,96,492,189,13
hermage01,533,1960,739,46
hermije01,517,2012,632,65
hermore01,47,223,91,0
hernaal01,13,71,27,1
hernaan01,155,643,240,4
hernaca01,315,1244,488,24
hernaca02,2,15,18,0
hernace01,16,75,61,0
hernace02,333,1187,382,8
hernach01,61,244,90,0
hernadi01,20,127,75,3
hernaen01,522,2327,714,2
hernaen02,133,539,227,17
hernago01,44,215,104,5
hernaja01,308,1480,618,12
hernajo01,1166,4618,1587,168
hernake01,2182,7370,2088,162
hernale01,56,248,85,7
hernalu01,65,267,122,3
hernama02,15,51,40,1
hernami01,28,118,45,1
hernaos01,7,42,22,1
hernape01,0,9,8,0
hernara02,1345,5105,1526,169
hernaru02,4,21,8,0
hernate01,23,100,41,4
hernato01,1,2,3,0
herndla01,1334,4877,1537,107
hernoto01,1,16,4,0
herred01,67,257,66,3
herredi01,32,149,49,6
herreel01,148,586,223,8
herrejo01,61,231,80,2
herrejo02,103,390,141,6
herrejo03,311,1200,490,10
herremi01,76,276,84,0
herreod01,314,1078,306,23
herrepa01,264,975,300,31
herrewa01,0,1,1,0
herrile01,9,47,17,0
herrmch01,106,501,198,12
herrmed01,654,2729,922,80
herrnjo01,99,450,239,8
herrsri01,11,50,35,1
herrto01,1450,5349,1514,28
hershea01,3,13,7,0
hershfr01,0,1,1,0
hershmi01,900,3572,1150,26
hershwi01,127,402,160,0
hertwne01,0,6,2,0
hertzst01,0,4,5,0
herzobu01,1370,5284,1493,20
herzowh01,414,1614,634,25
hessmmi01,42,223,109,14
hessto01,0,2,1,0
hestejo01,45,208,92,6
hestela01,0,2,1,0
hetligu01,1,7,2,0
heubege01,26,102,23,0
hevinjo01,261,985,399,1
heydomi01,111,619,214,2
heywaja01,926,3535,977,104
hiattja01,287,1142,483,22
hiattph01,91,422,170,13
hibbajo01,0,7,2,0
hibbsji01,0,3,3,0
hickeed01,6,37,10,0
hickeja01,0,5,2,0
hickemi01,1,3,1,0
hickmji01,158,727,253,8
hickmji02,1002,3974,1421,159
hicksaa01,255,1146,370,28
hicksbr01,45,294,126,11
hicksbu01,10,47,26,0
hicksji01,23,141,91,5
hicksjo01,92,416,212,12
hicksjo02,3,34,18,0
hicksna01,301,1144,257,1
hidalri01,929,3459,987,171
higbema01,4,10,3,1
higby01,0,4,1,0
higdobi01,7,23,11,0
higgibi01,76,316,82,0
higgibo01,5,35,13,0
higgibo02,1336,4910,1362,187
higgike01,40,181,71,0
higgima01,1,10,6,0
higgipi01,1941,6636,1802,140
highadi01,549,1787,372,4
highan01,1250,4400,1314,44
highch01,22,94,28,1
highhu01,386,1546,516,3
hilanjo01,0,9,3,0
hilde01,0,4,1,0
hildege01,9,41,11,0
hildepa01,9,55,26,0
hillaa01,1492,5578,1525,161
hillbe01,5,30,9,0
hillbo01,137,523,249,6
hilldo01,594,2307,756,26
hillech01,516,2121,704,20
hilleed01,1,3,1,0
hilleho02,5,30,18,0
hillesh02,1014,3570,943,108
hillgl01,1005,3715,1162,186
hillhe02,2,24,43,0
hillhu01,259,1200,325,1
hillhu02,21,94,24,3
hillima01,9,37,12,1
hillje01,277,959,295,6
hillko01,197,951,341,8
hillma01,404,1809,737,34
hillol01,1,2,2,0
hillst01,3,13,10,1
hillypa01,3,10,8,0
hiltoda01,108,506,161,6
himesja01,48,196,52,0
hinchaj01,209,953,350,32
hinchbi01,793,3043,908,20
hinchha01,11,51,15,0
hineshu01,2,8,2,0
hinesmi01,91,451,120,0
hinespa01,2134,7062,1659,57
hinklgo01,13,75,27,0
hinridu01,0,4,3,0
hinshge01,11,31,13,0
hinsker01,947,3797,1387,137
hintoch01,1048,3968,1353,113
hintojo01,1,13,4,0
hinzoto01,68,274,85,3
hiserge01,53,263,206,1
hislela01,1146,4205,1197,166
hisneha01,1,2,1,0
hitchbi01,547,2249,703,5
hitchji01,13,76,28,0
hittbr01,0,1,2,0
hoagmy01,854,3147,1020,28
hoakdo01,1144,4322,1263,89
hobbsbi01,2,15,10,0
hoblidi01,1310,4706,1318,27
hobsobu01,634,2556,738,98
hocked01,1,10,16,0
hockeor01,598,2165,551,13
hockide01,591,2358,954,25
hodapjo01,880,2826,791,28
hoderme01,74,294,118,0
hodesch01,63,272,62,2
hodgebe01,2,11,8,0
hodgegi01,1921,7030,2071,370
hodgego01,17,83,80,1
hodgero01,342,1426,666,19
hodgira01,481,1689,530,4
hodgspa01,9,41,20,1
hodkeel01,0,2,2,0
hoeslj01,73,308,112,4
hoeyja01,116,500,146,0
hoffest01,88,408,136,4
hoffmbi01,0,1,3,0
hoffmda01,762,2981,829,14
hoffmdu01,87,337,107,3
hoffmgl01,524,2163,766,23
hoffmhi01,0,6,2,0
hoffmiz01,27,116,29,0
hoffmja01,4,26,16,1
hoffmje01,58,188,48,3
hoffmjo01,3,21,8,0
hoffmla01,7,22,6,0
hoffmra01,1,19,7,0
hoffmte01,2,13,9,0
hoffpja01,10,46,21,0
hoffpmi01,90,359,162,12
hofmabo01,166,670,341,32
hofmafr01,247,1000,378,7
hofmaso01,1095,4072,1194,19
hoganed01,1,3,1,0
hoganed02,88,426,121,0
hoganha01,0,4,1,0
hoganke01,0,3,3,0
hoganma01,34,141,40,0
hogansh01,939,3180,989,61
hoganwi01,194,822,238,3
hoggbe01,0,1,2,0
hogrige01,117,460,123,2
hohmabi01,5,18,7,0
hohnhed01,31,117,33,0
hoilech01,739,2820,894,151
holadbr01,92,376,152,5
holbeaa01,6,30,23,0
holbebi01,486,2335,623,0
holbera01,45,202,115,2
holbrsa01,35,135,52,2
holdebi01,52,246,79,0
holdejo01,2,24,17,0
holdsji01,431,1481,318,0
holkewa01,1278,4456,1212,24
hollabi01,1,4,3,0
holladu01,86,315,102,3
hollato01,871,3191,1118,98
hollawi01,27,143,40,0
hollega01,1,6,5,0
hollibu01,1134,3648,928,65
hollida01,870,3346,983,112
hollida02,172,712,256,28
holliho01,70,261,58,0
hollijo01,0,3,1,0
hollima01,1995,6583,1773,295
hollimi01,6,23,11,1
hollmst01,67,265,94,2
holloch01,894,2936,760,14
holloji01,1,1,3,0
hollyed01,224,971,276,1
holmaga01,30,116,116,0
holmbi01,44,282,119,0
holmedu02,5,27,9,0
holmefr01,1,3,1,0
holmeto01,1507,4992,1320,88
holmst01,26,108,59,1
holmwa01,410,1493,436,6
holtbr01,358,1317,379,13
holtji01,428,1616,707,19
holtre01,24,88,27,1
holtro01,1,6,2,0
holtty01,64,281,156,0
honanma01,2,15,6,0
hoodab01,6,21,5,1
hoodde01,6,25,13,1
hoodwa01,19,80,65,1
hookebu01,0,4,3,0
hooksal01,10,44,15,0
hoopeha01,2466,8785,2309,75
hoopeke01,1,8,14,0
hoopemi01,3,14,3,0
hoovebu01,151,525,127,1
hoovech01,67,268,74,1
hoovejo01,301,1238,338,5
hoovepa01,25,100,40,0
hopkibu01,6,44,15,0
hopkido01,1,6,82,0
hopkiga01,324,1219,514,25
hopkima01,80,379,136,4
hopkimi01,2,2,1,0
hoppele01,0,4,2,0
hoppeno01,125,396,168,1
hoppjo01,1262,4260,1393,46
horansh01,9,31,22,0
hornebo01,1047,3777,1020,218
horneja01,1,6,2,0
